0.0,-9.610000000000001,
1.0,-9.370737803073295,
2.0,-9.137066909629704,
3.0,-8.90966941625211,
4.0,-8.687621694286895,
5.0,-8.474603310899058,
6.0,-8.264256093528624,
7.0,-8.063873548055644,
8.0,-7.871863099920176,
9.0,-7.676656550087546,
10.0,-7.494699102766681,
11.0,-7.316455506276215,
12.0,-7.146984911898461,
13.0,-6.982560273891934,
14.0,-6.820151036480357,
15.0,-6.664239128771298,
16.0,2.6054995876113605,
17.0,2.7414556708740894,
18.0,2.873754095544699,
19.0,3.00103814064644,
20.0,3.1246890920901063,
21.0,3.244823951132768,
22.0,3.360282964658854,
23.0,3.473039494305163,
24.0,3.5817693183983232,
25.0,3.6861134366538253,
26.0,3.7879297074842713,
27.0,3.887397279634003,
28.0,3.9827149520566794,
29.0,4.076683588022108,
30.0,4.167061443216028,
31.0,4.25408393720111,
32.0,-10.849614168521372,
33.0,-10.568482777465059,
34.0,-10.299755282379321,
35.0,-10.031178292546471,
36.0,-9.77493359672561,
37.0,-9.524606241150657,
38.0,-9.286775834999963,
39.0,-9.048829095712234,
40.0,-8.822307021691898,
41.0,-8.602709099318934,
42.0,-8.390975168287879,
43.0,-8.186152806068565,
44.0,-7.98514591605951,
45.0,-7.7912843595908265,
46.0,-7.604363174464395,
47.0,-7.422443893154228,
48.0,2.899843625739098,
49.0,3.0264193478444406,
50.0,3.150514815507892,
51.0,3.269645673289857,
52.0,3.385047582753804,
53.0,3.4962131623031603,
54.0,3.604177475141147,
55.0,3.709129809842712,
56.0,3.810611102524988,
57.0,3.90833286052097,
58.0,4.002854587354061,
59.0,4.094886942074163,
60.0,4.183728455104914,
61.0,4.270218142442393,
62.0,4.354381671647563,
63.0,4.43633144734988,
64.0,-11.287954110544236,
65.0,-10.992849276578594,
66.0,-10.708286125282553,
67.0,-10.430330687682028,
68.0,-10.162818882117918,
69.0,-9.902116426894613,
70.0,-9.650813018184078,
71.0,-9.404248250520213,
72.0,-9.167523438186828,
73.0,-8.935469052326189,
74.0,-8.71287648944258,
75.0,-8.496819277712826,
76.0,-8.288772762974922,
77.0,-8.086034589704267,
78.0,-7.891091457532735,
79.0,-7.706137935839246,
80.0,3.008375235976977,
81.0,3.1322513706110744,
82.0,3.251784228778412,
83.0,3.367687910554416,
84.0,3.478682961516262,
85.0,3.587467181586769,
86.0,3.693803665903316,
87.0,3.795900526520634,
88.0,3.8952136171438316,
89.0,3.991873955093244,
90.0,4.083494910156086,
91.0,4.173790271330576,
92.0,4.260755869475552,
93.0,4.344557206355175,
94.0,4.425480440862558,
95.0,4.504318498772606,
96.0,-11.453285973967443,
97.0,-11.15261439235492,
98.0,-10.860931623499898,
99.0,-10.576601785119902,
